time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
73740,0.344707149618,0.343451043432,0.339679105133,0.333378883351,0.324524014682,0.313064205827,0.298906857119,0.281882878720,0.261678181528,0.237678224881,0.208539704127,0.170517380808,0.098193380788,,,,,,,,0.077070303041,1.209033333333
73800,0.344352557057,0.343098310508,0.339331937142,0.333040945715,0.324198911771,0.312755462994,0.298617920673,0.281617135359,0.261439006381,0.237469109867,0.208364522388,0.170380777662,0.098077479065,,,,,,,,0.077007780386,1.209000000000
73860,0.343998806699,0.342746414824,0.338985591560,0.332703805964,0.323874572800,0.312447441112,0.298329653570,0.281352001566,0.261200373277,0.237260461872,0.208189725039,0.170244465877,0.097961697193,,,,,,,,0.076945459949,1.208966666667
73920,0.343645895818,0.342395353671,0.338640065730,0.332367461523,0.323550995310,0.312140137866,0.298042053669,0.281087475396,0.260962280492,0.237052279413,0.208015310856,0.170108445020,0.097846034020,,,,,,,,0.076883340921,1.208933333333
73980,0.343293821700,0.342045124351,0.338295357002,0.332031909827,0.323228176849,0.311833550948,0.297755118833,0.280823554911,0.260724726310,0.236844561014,0.207841274587,0.169972714146,0.097730488395,,,,,,,,0.076821422500,1.208900000000
74040,0.342942581640,0.341695724177,0.337951462741,0.331697148320,0.322906114978,0.311527678062,0.297468846937,0.280560238183,0.260487709019,0.236637305204,0.207667614562,0.169837272311,0.097615059168,,,,,,,,0.076759703885,1.208866666667
74100,0.342592172946,0.341347150472,0.337608380319,0.331363174458,0.322584807264,0.311222516918,0.297183235863,0.280297522109,0.260251226918,0.236430510520,0.207494334077,0.169702118533,0.097499745189,,,,,,,,0.076698184279,1.208833333333
74160,0.342242592934,0.340999400569,0.337266107118,0.331029985706,0.322264251285,0.310918065237,0.296898283500,0.280035404849,0.260015278308,0.236224175503,0.207321431929,0.169567251363,0.097384545308,,,,,,,,0.076636862889,1.208800000000
74220,0.341893838931,0.340652471812,0.336924640532,0.330697579537,0.321944444628,0.310614320747,0.296613987747,0.279773885605,0.259779861499,0.236018298699,0.207148906919,0.169432670431,0.097269448215,,,,,,,,0.076575738927,1.208766666667
74280,0.341545908274,0.340306361555,0.336583977965,0.330365953438,0.321625384889,0.310311281187,0.296330346510,0.279512962478,0.259544974808,0.235812878660,0.206976757854,0.169298374810,0.097154457634,,,,,,,,0.076514811607,1.208733333333
